регион,МО,2017,2018,октмо
Алтайский край,новоманошкинский,1247,1241,
Алтайский край,смазневский,1255,1214,
Алтайский край,сосновский,487,481,
Алтайский край,стародраченинский,952,923,19620000
Алтайский край,тягунский,1747,1735,
Алтайский край,хмелевский,1086,1059,
Алтайский край,шпагинский,936,937,
Алтайский край,яновский,599,599,10651412
Алтайский край,барановский,2127,2109,
Алтайский край,карамышевский,1606,1591,
Алтайский край,кузьминский,775,754,
Алтайский край,никольский,295,281,
Алтайский край,октябрьский,1042,992,50638404
Алтайский край,саввушинский,1141,1134,
Алтайский край,таловский,796,776,
Алтайский край,черепановский,1029,994,
Алтайский край,бурановский,1046,1032,
Алтайский край,зимарвский,1140,1124,
Алтайский край,калистратихинский,582,588,
Алтайский край,калманский,3595,3559,
Алтайский край,кубанский,593,595,
Алтайский край,шиловский,610,593,
Алтайский край,новоромановский,3584,3412,
Алтайский край,обской,854,852,
Алтайский край,устьалейский,524,508,1601402
Алтайский край,шадринский,651,657,
Алтайский край,аллакский,999,991,1616404
Алтайский край,верхаллакский,473,461,1616404
Алтайский край,гоноховский,1023,999,
Алтайский край,корниловский,1221,1200,
Алтайский край,новоярковский,1065,1041,
Алтайский край,плотниковский,765,747,
Алтайский край,попереченский,874,846,
Алтайский край,приный,468,459,
Алтайский край,рыбинский,817,794,
Алтайский край,столбовский,1155,1123,
Алтайский край,телеутский,279,266,
Алтайский край,толстовский,628,604,
Алтайский край,филипповский,375,365,
Алтайский край,васильчуковский,1115,1095,
Алтайский край,зелнополянский,819,793,
Алтайский край,истимисский,599,588,
Алтайский край,каипский,442,431,
Алтайский край,ключевский,9004,8902,
Алтайский край,новополтавский,811,768,
Алтайский край,новоцелинный,1141,1124,
Алтайский край,петуховский,841,817,
Алтайский край,покровский,467,454,1617468
Алтайский край,северский,1549,1487,
Алтайский край,баюновский,1301,1290,
Алтайский край,верхжилинский,405,398,
Алтайский край,глушинский,507,498,
Алтайский край,каркавинский,666,645,
Алтайский край,контошинский,1372,1351,
Алтайский край,косихинский,5174,5072,
Алтайский край,лосихинский,848,842,
Алтайский край,малаховский,684,689,
Алтайский край,налобихинский,4054,3996,
Алтайский край,плотниковский,393,391,
Алтайский край,полковниковский,795,759,
Алтайский край,берзовский,1234,1238,
Алтайский край,быстрянский,2401,2411,
Алтайский край,красногорский,5925,5880,
Алтайский край,новозыковский,896,917,
Алтайский край,новоталовский,553,541,
Алтайский край,соусканихинский,991,988,
Алтайский край,устьишинский,1922,1922,
Алтайский край,устькажинский,1338,1312,
Алтайский край,акимовский,509,508,
Алтайский край,берзовский,1288,1275,
Алтайский край,верхкамышенский,1366,1339,
Алтайский край,каовский,1345,1310,
Алтайский край,краснощковский,4935,4893,
Алтайский край,маралихинский,2303,2231,
Алтайский край,новошипуновский,1169,1147,
Алтайский край,суетский,661,646,
Алтайский край,устьбеловский,258,262,1602412
Алтайский край,устькозлухинский,856,846,1620470
Алтайский край,устьпустынский,358,348,
Алтайский край,харловский,1236,1222,
Алтайский край,чинетинский,663,658,
Алтайский край,боровской,664,676,
Алтайский край,волчнобурлинский,1266,1261,
Алтайский край,долганский,1278,1292,
Алтайский край,заковряшинский,975,973,
Алтайский край,крутихинский,3726,3777,
Алтайский край,маловолчанский,575,573,
Алтайский край,новодубровский,633,627,
Алтайский край,подборный,655,676,
Алтайский край,прыганский,927,932,
Алтайский край,ананьевский,753,712,
Алтайский край,воздвиженский,369,345,
Алтайский край,златополинский,805,773,
Алтайский край,константиновский,1014,991,
Алтайский край,кулундинский,14512,14617,
Алтайский край,курский,1384,1351,
Алтайский край,мирабилитский,693,711,
Алтайский край,октябрьский,1925,1902,50638404
Алтайский край,семновский,706,701,
Алтайский край,бугрышихинский,81,79,
Алтайский край,ивановский,883,851,
Алтайский край,казанцевский,477,457,
Алтайский край,колыванский,1249,1223,
Алтайский край,краснознаменский,883,870,
Алтайский край,кузнецовский,509,493,
Алтайский край,курьинский,3341,3284,
Алтайский край,новофирсовский,440,433,
Алтайский край,трусовский,667,634,
Алтайский край,устьталовский,893,861,
Алтайский край,дмитротитовский,1004,989,
Алтайский край,кытмановский,5005,4953,
Алтайский край,червовский,535,521,
Алтайский край,новотарабинский,661,645,
Алтайский край,октябрьский,1271,1262,50638404
Алтайский край,порошинский,449,451,
Алтайский край,семенокрасиловский,940,913,
Алтайский край,сунгайский,639,616,
Алтайский край,тягунский,1507,1509,
Алтайский край,тяхтинский,534,525,
Алтайский край,александровский,464,449,
Алтайский край,второкаменский,734,723,
Алтайский край,георгиевский,542,513,
Алтайский край,гилвский,896,886,
Алтайский край,ермошихинский,136,128,
Алтайский край,золотухинский,772,728,
Алтайский край,кировский,1028,1029,
Алтайский край,локтевский,1053,1041,
Алтайский край,масальский,1690,1660,
Алтайский край,николаевский,454,445,
Алтайский край,новенский,402,382,
Алтайский край,новомихайловский,825,812,
Алтайский край,покровский,827,818,1617468
Алтайский край,ремовский,852,817,
Алтайский край,самарский,578,562,
Алтайский край,успенский,972,955,
Алтайский край,устьянский,824,797,1625495
Алтайский край,буканский,1019,1038,
Алтайский край,гришенский,851,832,
Алтайский край,кадниковский,714,709,
Алтайский край,комсомольский,978,973,
Алтайский край,корчинский,1385,1366,
Алтайский край,костинологовской,1198,1204,
Алтайский край,крестьянский,1201,1179,
Алтайский край,мамонтовский,10231,10263,
Алтайский край,островновский,1471,1446,
Алтайский край,покровский,988,959,1617468
Алтайский край,сусловский,661,651,
Алтайский край,тимирязевский,656,644,
Алтайский край,чернокурьинский,958,958,
Алтайский край,ащегульский,358,347,
Алтайский край,бастанский,892,868,
Алтайский край,михайловский,10759,10763,12645416
Алтайский край,назаровский,538,529,
Алтайский край,николаевский,1074,1068,
Алтайский край,полуямский,833,813,
Алтайский край,ракитовский,2183,2156,
Алтайский край,долговский,575,567,
Алтайский край,лобанихинский,464,466,
Алтайский край,мельниковский,1008,983,
Алтайский край,новичихинский,4312,4292,
Алтайский край,поломошенский,559,556,
Алтайский край,солоновский,1561,1537,1640460
Алтайский край,токарвский,731,721,
Алтайский край,буланихинский,2598,2592,
Алтайский край,зональный,3835,3809,
Алтайский край,луговский,1352,1368,
Алтайский край,новочемровский,2087,2105,1629466
Алтайский край,октябрьский,1151,1127,50638404
Алтайский край,плешковский,1853,1894,
Алтайский край,соколовский,4143,4144,
Алтайский край,чемровский,1916,1905,1629466
Алтайский край,шубенский,1264,1277,
Алтайский край,арбузовский,1074,1059,
Алтайский край,бурановский,832,824,
Алтайский край,елунинский,620,600,
Алтайский край,колыванский,1880,1867,
Алтайский край,комсомольский,2835,2866,
Алтайский край,лебяжинский,992,960,
Алтайский край,новозоринский,3413,3372,
Алтайский край,павловский,14807,14572,
Алтайский край,павлозаводской,1573,1560,
Алтайский край,прутской,2604,2594,
Алтайский край,рогозихинский,1132,1125,
Алтайский край,стуковский,1702,1679,
Алтайский край,черемновский,4856,4796,
Алтайский край,чернопятовский,648,657,
Алтайский край,шаховский,1759,1766,
Алтайский край,велижанский,794,785,1631411
Алтайский край,железнодорожный,458,471,
Алтайский край,зятьковский,1147,1126,
Алтайский край,кривинский,581,558,
Алтайский край,луковский,934,934,
Алтайский край,панкрушихинский,5074,5020,
Алтайский край,подойниковский,1862,1841,
Алтайский край,романовский,506,487,
Алтайский край,урываевский,745,716,
Алтайский край,акуловский,1001,948,
Алтайский край,баюновоключевский,1884,1901,
Алтайский край,берзовский,7361,7584,
Алтайский край,бобровский,5194,5226,1632420
Алтайский край,боровихинский,8309,8312,
Алтайский край,жилинский,1192,1174,
Алтайский край,журавлихинский,1041,1040,
Алтайский край,зудиловский,5172,5306,
Алтайский край,логовской,1627,1646,
Алтайский край,новоберзовский,470,466,
Алтайский край,первомайский,5620,5545,
Алтайский край,повалихинский,3374,3370,
Алтайский край,рассказихинский,847,860,
Алтайский край,санниковский,4310,4532,
Алтайский край,северный,1836,1814,
Алтайский край,сибирский,2761,2739,
Алтайский край,солнечный,539,565,
Алтайский край,сорочелоговский,1216,1228,
Алтайский край,алексеевский,1356,1367,
Алтайский край,антоньевский,1455,1453,
Алтайский край,зеленодольский,1586,1600,
Алтайский край,камышенский,1447,1432,
Алтайский край,николаевский,982,993,
Алтайский край,новообинский,803,817,
Алтайский край,паутовский,949,941,
Алтайский край,петропавловский,2581,2571,
Алтайский край,соловьихинский,640,634,1633479
Алтайский край,борковский,1082,1098,
Алтайский край,лет октября,779,765,
Алтайский край,калмыцкомысовской,1121,1123,
Алтайский край,клепечихинский,1309,1316,
Алтайский край,красноалтайский,962,957,
Алтайский край,красноярский,894,874,1634450
Алтайский край,мамонтовский,1772,1755,
Алтайский край,николаевский,1618,1648,
Алтайский край,озимовский,691,690,
Алтайский край,поспелихинский,1146,1149,
Алтайский край,поспелихинский центральный,11817,11765,
Алтайский край,беловский,1901,1861,1602412
Алтайский край,боровлянский,663,655,
Алтайский край,воронихинский,878,855,
Алтайский край,зеленорощинский,828,799,
Алтайский край,зиминский,955,943,
Алтайский край,клочковский,1113,1139,
Алтайский край,пановский,1214,1208,
Алтайский край,плоскосеминский,316,310,
Алтайский край,подстепновский,852,821,
Алтайский край,ребрихинский,9174,9199,
Алтайский край,рожнелоговской,936,902,
Алтайский край,станционноребрихинский,2584,2567,
Алтайский край,устьмосихинский,1087,1084,
Алтайский край,яснополянский,509,492,
Алтайский край,зелнолуговской,517,508,
Алтайский край,каяушенский,550,536,
Алтайский край,кочкинский,862,843,
Алтайский край,мирненский,1877,1862,
Алтайский край,покровский,963,917,1617468
Алтайский край,раздольненский,1182,1129,
Алтайский край,родинский,8218,8208,
Алтайский край,степновский,1343,1339,
Алтайский край,степнокучукский,950,935,
Алтайский край,шаталовский,537,531,
Алтайский край,центральный,1149,1110,
Алтайский край,ярославлоговской,658,635,
Алтайский край,гилвлоговской,821,808,
Алтайский край,граномаяковский,348,359,
Алтайский край,гуселетовский,836,836,
Алтайский край,дубровинский,443,416,
Алтайский край,закладинский,728,727,
Алтайский край,казанцевский,293,278,
Алтайский край,майский,454,449,
Алтайский край,мормышанский,346,335,
Алтайский край,рассветовский,281,276,
Алтайский край,романовский,5281,5214,
Алтайский край,сидоровский,1239,1216,
Алтайский край,тамбовский,774,769,
Алтайский край,безрукавский,2882,2824,
Алтайский край,бобковский,1377,1345,
Алтайский край,большешелковниковский,576,572,
Алтайский край,веярский,4857,4752,
Алтайский край,вишнвский,534,532,
Алтайский край,дальний,1018,1002,
Алтайский край,куйбышевский,1290,1269,
Алтайский край,новоалександровский,1190,1203,
Алтайский край,новониколаевский,1362,1326,
Алтайский край,новороссийский,733,728,
Алтайский край,новосклюихинский,1080,1034,
Алтайский край,половинкинский,1089,1085,
Алтайский край,ракитовский,1021,990,
Алтайский край,рубцовский,2292,2265,
Алтайский край,самарский,983,980,
Алтайский край,саратовский,531,485,
Алтайский край,тишинский,857,838,
Алтайский край,ануйский,999,971,
Алтайский край,верхобский,2438,2386,
Алтайский край,кировский,1624,1593,
Алтайский край,линвский,1638,1600,
Алтайский край,новотырышкинский,1767,1756,
Алтайский край,смоленский,8719,8663,
Алтайский край,солоновский,1333,1308,1640460
Алтайский край,сычвский,2259,2214,
Алтайский край,точилинский,1240,1220,
Алтайский край,александровский,625,620,
Алтайский край,боронский,322,308,
Алтайский край,верхсуетский,2368,2314,
Алтайский край,нижнесуетский,1140,1108,
Алтайский край,кокшинский,984,960,
Алтайский край,коловский,388,390,
Алтайский край,красноярский,1187,1171,1634450
Алтайский край,никольский,1018,1009,
Алтайский край,платовский,678,711,
Алтайский край,половинский,624,609,
Алтайский край,сетовский,996,984,
Алтайский край,советский,4786,4731,
Алтайский край,талицкий,430,428,
Алтайский край,урожайный,1719,1705,
Алтайский край,шульгинлогский,1031,1003,
Алтайский край,шульгинский,1663,1620,
Алтайский край,берзовский,824,814,
Алтайский край,каовский,444,424,
Алтайский край,лютаевский,400,405,
Алтайский край,сибирячихинский,878,861,
Алтайский край,солонешенский,4828,4768,
Алтайский край,степной,515,493,
Алтайский край,тополинский,1026,1034,
Алтайский край,тумановский,682,672,
Алтайский край,карабинский,1291,1264,
Алтайский край,макарьевский,560,539,
Алтайский край,ненинский,970,981,
Алтайский край,нижнененинский,654,660,
Алтайский край,солтонский,3114,3042,
Алтайский край,сузопский,871,852,
Алтайский край,верхкучукский,1261,1239,
Алтайский край,ильинский,678,690,
Алтайский край,инской,569,556,1645423
Алтайский край,кипринский,1644,2095,
Алтайский край,крутишинский,1620,1592,
Алтайский край,кучукский,1452,1438,
Алтайский край,макаровский,419,418,
Алтайский край,новообинцевский,906,900,
Алтайский край,омутский,436,500,
Алтайский край,шелаболихинский,3805,3850,
Алтайский край,алтайский,1935,1938,
Алтайский край,большеромановский,723,709,
Алтайский край,лебединский,589,572,
Алтайский край,серебропольский,1675,1684,
Алтайский край,табунский,4360,4338,
Алтайский край,тальменский поссовет,19157,19098,
Алтайский край,анисимовский,1482,1435,
Алтайский край,зайцевский,746,733,
Алтайский край,казанцевский,300,289,
Алтайский край,кашкарагаихинский,1307,1302,
Алтайский край,курочкинский,1093,1090,
Алтайский край,ларичихинский,2530,2543,
Алтайский край,луговской,1932,1948,
Алтайский край,лушниковский,540,528,
Алтайский край,новоозрский,5116,5123,
Алтайский край,новоперуновский,1953,1963,
Алтайский край,новотроицкий,900,887,10628441
Алтайский край,озрский,5314,5319,
Алтайский край,речкуновский,303,296,
Алтайский край,среднесибирский,2014,1996,
Алтайский край,староперуновский,610,595,19620000
Алтайский край,шадринцевский,554,534,
Алтайский край,шишкинский,746,751,
Алтайский край,антипинский,1766,1717,
Алтайский край,новоиушинский,348,340,
Алтайский край,старотогульский,1074,1063,19620000
Алтайский край,тогульский,4424,4410,
Алтайский край,топтушинский,181,178,
Алтайский край,белояровский,734,722,
Алтайский край,володарский,733,715,
Алтайский край,зиминский,438,426,
Алтайский край,кировский,1397,1390,
Алтайский край,ключевский,494,480,
Алтайский край,красноярский,372,376,1634450
Алтайский край,макарьевский,677,694,
Алтайский край,парфновский,1875,1854,
Алтайский край,переясловский,871,868,
Алтайский край,победимский,1472,1492,
Алтайский край,покровский,412,410,1617468
Алтайский край,сидоровский,532,540,
Алтайский край,топчихинский,8983,8994,
Алтайский край,фунтиковский,1319,1297,
Алтайский край,хабазинский,455,438,
Алтайский край,чаузовский,293,275,
Алтайский край,чистюньский,1216,1215,
Алтайский край,екатерининский,1393,1354,
Алтайский край,корболихинский,1211,1198,
Алтайский край,новоалейский,701,689,1601402
Алтайский край,первокаменский,555,545,
Алтайский край,плосковский,719,708,
Алтайский край,садовый,1055,1041,63646446
Алтайский край,староалейский,4519,4415,1601402
Алтайский край,третьяковский,1884,1812,
Алтайский край,шипунихинский,622,601,
Алтайский край,беловский,2244,2240,1602412
Алтайский край,боровлянский,1582,1551,
Алтайский край,гордеевский,1656,1658,
Алтайский край,ерминский,873,872,
Алтайский край,заводской,1539,1529,
Алтайский край,зеленополянский,1126,1112,
Алтайский край,кипешинский,490,505,
Алтайский край,петровский,972,977,
Алтайский край,троицкий,9701,9591,10628441
Алтайский край,хайрюзовский,2424,2428,
Алтайский край,южаковский,409,390,
Алтайский край,андроновский,445,440,
Алтайский край,берзовский,1022,1017,
Алтайский край,вылковский,1860,1833,
Алтайский край,грязновский,437,441,
Алтайский край,заводской,566,553,
Алтайский край,ключевской,485,484,
Алтайский край,королвский,526,515,
Алтайский край,мезенцевский,328,313,
Алтайский край,новокаовский,357,357,
Алтайский край,тюменцевский,5162,5150,
Алтайский край,урывский,324,319,
Алтайский край,черемшанский,566,548,
Алтайский край,шарчинский,1610,1579,
Алтайский край,юдихинский,476,449,
Алтайский край,круглянский,978,942,
Алтайский край,лаптевский,1334,1277,
Алтайский край,озрнокузнецовский,1396,1364,
Алтайский край,павловский,1126,1087,
Алтайский край,симоновский,877,869,
Алтайский край,тополинский,958,954,
Алтайский край,угловский,5822,5716,
Алтайский край,кабановский,1323,1283,
Алтайский край,михайловский,1627,1597,12645416
Алтайский край,новобурановский,738,741,
Алтайский край,новокалманский,524,513,
Алтайский край,огнвский,1121,1098,
Алтайский край,пономарвский,440,426,
Алтайский край,приозрный,495,486,
Алтайский край,устькалманский,6487,6474,
Алтайский край,чарышский,1390,1382,
Алтайский край,беловский,166,152,1602412
Алтайский край,брусенцевский,678,676,
Алтайский край,вяткинский,694,680,
Алтайский край,елбанский,676,645,
Алтайский край,клепиковский,368,368,
Алтайский край,коробейниковский,1053,1040,
Алтайский край,краснодарский,440,406,
Алтайский край,красноярский,923,894,1634450
Алтайский край,нижнегусихинский,609,596,
Алтайский край,нижнеозернинский,619,606,
Алтайский край,троицкий,450,424,10628441
Алтайский край,устьпристанский,4688,4615,
Алтайский край,чеканихинский,161,156,
Алтайский край,зятьковореченский,692,674,
Алтайский край,коротоякский,1821,1769,
Алтайский край,мартовский,1168,1152,
Алтайский край,мичуринский,1140,1130,
Алтайский край,новоильинский,1679,1636,
Алтайский край,плсокурьинский,597,590,
Алтайский край,свердловский,922,894,
Алтайский край,тополинский,403,391,
Алтайский край,утянский,1115,1106,
Алтайский край,хабарский,5084,5054,
Алтайский край,бочкарвский,2001,1957,
Алтайский край,воеводский,1486,1459,
Алтайский край,дружбинский,613,613,
Алтайский край,еландинский,745,737,
Алтайский край,ложкинский,610,598,
Алтайский край,марушинский,1081,1079,
Алтайский край,овсянниковский,633,629,
Алтайский край,степночумышский,1284,1255,
Алтайский край,сухочемровский,811,818,
Алтайский край,хомутинский,436,435,
Алтайский край,целинный,4778,4793,
Алтайский край,шалапский,819,785,
Алтайский край,берзовский,895,897,
Алтайский край,краснопартизанский,1355,1343,
Алтайский край,малобащелакский,1101,1059,
Алтайский край,маралихинский,1289,1280,
Алтайский край,маякский,818,796,
Алтайский край,алексеевский,712,698,
Алтайский край,сентелекский,1095,1081,
Алтайский край,тулатинский,1027,992,
Алтайский край,чарышский,3093,3115,
Алтайский край,белоглазовский,1062,1038,
Алтайский край,бобровский,935,915,1632420
Алтайский край,войковский,894,883,
Алтайский край,горьковский,1221,1204,
Алтайский край,ельцовский,1163,1138,"1 610 422,00"
Алтайский край,зеркальский,1042,1020,
Алтайский край,ильинский,479,478,
Алтайский край,комарихинский,1001,979,
Алтайский край,краснояровский,1150,1143,
Алтайский край,нечунаевский,965,969,
Алтайский край,первомайский,1013,989,
Алтайский край,порожненский,1193,1176,
Алтайский край,родинский,1159,1144,
Алтайский край,российский,1434,1384,
Алтайский край,самсоновский,868,853,1659478
Алтайский край,тугозвоновский,1292,1274,
Алтайский край,урлаповский,822,804,
Алтайский край,хлопуновский,1076,1075,
Алтайский край,шипуновский,13559,13297,
Алтайский край,гришковский,1310,1277,
Алтайский край,дегтярский,1306,1295,
Алтайский край,камышинский,584,557,
Алтайский край,гальбштадтский,1756,1754,
Алтайский край,николаевский,1088,1082,
Алтайский край,орловский,1780,1718,
Алтайский край,подсосновский,2070,2034,
Алтайский край,полевской,1159,1170,
Алтайский край,протасовский,1170,1163,
Алтайский край,редкодубравский,1278,1265,
Алтайский край,шумановский,1212,1197,
Алтайский край,кусакский,1653,1622,
Забайкальский край,акшинское,3383,3352,76603411
Забайкальский край,бытэвское,434,424,
Забайкальский край,курулгинское,347,349,76603427
Забайкальский край,могойтуйское,540,516,
Забайкальский край,нарасунское,797,785,76603440
Забайкальский край,новокургатайское,678,678,
Забайкальский край,оройское,379,376,
Забайкальский край,тохторское,320,316,
Забайкальский край,убуртохторское,218,212,
Забайкальский край,улачинское,522,515,
Забайкальский край,урейское,1055,1038,
Забайкальский край,устьилинское,522,503,
Забайкальский край,новоакатуйское,888,868,
Забайкальский край,александровозаводское,2458,2420,76604412
Забайкальский край,бохтинское,618,604,
Забайкальский край,бутунтайское,448,423,
Забайкальский край,кузнецовское,224,227,
Забайкальский край,манкечурское,706,681,
Забайкальский край,маньковское,329,323,
Забайкальский край,николаевское,131,130,
Забайкальский край,первококуйское,364,345,
Забайкальский край,саввоборзинское,184,174,
Забайкальский край,ононборзинское,349,343,
Забайкальский край,чиндагатайское,424,393,
Забайкальский край,шаранчинское,662,649,
Забайкальский край,казаковское,805,807,
Забайкальский край,жидкинское,591,579,
Забайкальский край,матусовское,734,725,
Забайкальский край,нижнегирюнинское,352,339,
Забайкальский край,нижнеильдиканское,811,778,
Забайкальский край,нижнекокуйское,548,541,76606435
Забайкальский край,ундинопо,984,968,
Забайкальский край,ундинское,1026,1003,
Забайкальский край,подойницынское,1112,1094,
Забайкальский край,шерловогорское,12132,12078,
Забайкальский край,акурайское,268,258,
Забайкальский край,биликтуйское,246,237,
Забайкальский край,ключевское,173,173,
Забайкальский край,кондуйское,534,530,
Забайкальский край,курунзулайское,368,361,
Забайкальский край,новоборзинское,297,295,
Забайкальский край,южное,542,526,
Забайкальский край,переднебыркинское,612,589,
Забайкальский край,приозерное,312,303,
Забайкальский край,соловьевское,537,541,
Забайкальский край,устьозерское,396,379,
Забайкальский край,хадабулакское,583,576,
Забайкальский край,цаганолуйское,707,702,
Забайкальский край,чиндантское,604,605,
Забайкальский край,шоноктуйское,275,260,
Забайкальский край,батаканское,773,756,
Забайкальский край,буруканское,441,437,
Забайкальский край,газимурозаводское,3731,3741,
Забайкальский край,зеренское,228,225,
Забайкальский край,кактолгинское,438,425,76610418
Забайкальский край,новоширокинское,1418,1398,
Забайкальский край,солонеченское,609,611,
Забайкальский край,трубачевское,646,608,
Забайкальский край,ушмунское,620,611,
Забайкальский край,абагайтуйское,510,466,
Забайкальский край,рудникабагайтуйское,213,205,
Забайкальский край,билитуйское,1528,1489,
Забайкальский край,красновеликанское,458,448,
Забайкальский край,даурское,3926,3983,76612425
Забайкальский край,степное,445,438,
Забайкальский край,черноозерское,944,922,
Забайкальский край,новочарское,4081,4049,
Забайкальский край,икабьинское,426,398,
Забайкальский край,куандинское,1543,1510,
Забайкальский край,чапоологское,139,137,
Забайкальский край,чарское,1910,1862,
Забайкальский край,кадаинское,924,910,
Забайкальский край,буринское,558,557,
Забайкальский край,верхнекалгуканское,300,307,
Забайкальский край,доновское,709,680,
Забайкальский край,калганское,3094,3038,
Забайкальский край,козловское,161,160,
Забайкальский край,нижнекалгуканское,615,598,
Забайкальский край,среднеборзинское,437,431,
Забайкальский край,чингильтуйское,383,375,
Забайкальский край,чупровское,412,416,
Забайкальский край,шивиинское,150,140,
Забайкальский край,дарасунское,6896,6821,
Забайкальский край,карымское,12861,12844,
Забайкальский край,курортдарасунское,2953,2901,
Забайкальский край,адриановское,1174,1161,
Забайкальский край,большетуринское,1037,1024,
Забайкальский край,жимбиринское,539,539,
Забайкальский край,кадахтинское,1050,1051,
Забайкальский край,кайдаловское,1193,1178,
Забайкальский край,маякинское,665,663,
Забайкальский край,нарынталачинское,1056,1062,76620440
Забайкальский край,новодоронинское,433,444,
Забайкальский край,тыргетуйское,2320,2316,
Забайкальский край,урульгинское,3301,3287,
Забайкальский край,ковылинское,984,951,
Забайкальский край,богдановское,465,452,
Забайкальский край,кайластуйское,627,594,
Забайкальский край,капцегайтуйское,390,367,
Забайкальский край,маргуцекское,1092,1066,
Забайкальский край,соктуймилозанское,525,510,
Забайкальский край,среднеаргунское,398,376,
Забайкальский край,целиннинское,1443,1402,
Забайкальский край,юбилейнинское,837,823,
Забайкальский край,альбитуйское,503,491,
Забайкальский край,архангельское,694,685,
Забайкальский край,байхорское,600,600,
Забайкальский край,большереченское,667,666,
Забайкальский край,верхнешергольджинское,532,530,
Забайкальский край,жиндойское,761,740,
Забайкальский край,захаровское,1230,1204,
Забайкальский край,конкинское,226,221,
Забайкальский край,коротковское,1332,1333,
Забайкальский край,красночикойское,7107,7064,
Забайкальский край,малоархангельское,923,922,
Забайкальский край,мензинское,627,616,
Забайкальский край,урлукское,1349,1311,
Забайкальский край,черемховское,1173,1150,
Забайкальский край,шимбиликское,522,516,
Забайкальский край,алтанское,671,641,76624405
Забайкальский край,билютуйское,792,787,
Забайкальский край,верхнеульхунское,928,915,
Забайкальский край,гаваньское,320,308,
Забайкальский край,кыринское,4246,4169,76624425
Забайкальский край,любавинское,682,665,
Забайкальский край,мангутское,2134,2140,76624435
Забайкальский край,михайлопавловское,434,425,
Забайкальский край,мордойское,488,472,
Забайкальский край,надежнинское,56,58,
Забайкальский край,тарбальджейское,372,370,
Забайкальский край,ульхунпартионское,550,543,
Забайкальский край,посление хапчерангинское,798,791,
Забайкальский край,шумундинское,173,173,
Забайкальский край,семиозернинское,1427,1399,
Забайкальский край,сбегинское,1879,1863,
Забайкальский край,бишигинское,441,441,
Забайкальский край,верхнеключевское,497,490,
Забайкальский край,андронниковское,270,263,
Забайкальский край,зареченское,1365,1356,
Забайкальский край,знаменское,1391,1381,76628425
Забайкальский край,зюльзинское,1830,1809,
Забайкальский край,илимское,634,645,
Забайкальский край,олеканское,769,757,
Забайкальский край,кумакинское,494,489,
Забайкальский край,верхнеумыкэйское,242,238,
Забайкальский край,нижнеключевское,454,448,
Забайкальский край,олинское,1048,1032,76628465
Забайкальский край,пешковское,989,978,
Забайкальский край,аргунское,883,878,
Забайкальский край,большезерентуйское,829,812,
Забайкальский край,булдуруйское,589,570,
Забайкальский край,георгиевское,221,215,
Забайкальский край,горбуновское,274,268,
Забайкальский край,горнозерентуйское,871,847,
Забайкальский край,ивановское,699,689,
Забайкальский край,михайловское,638,632,
Забайкальский край,нерчинскозаводское,2528,2500,76630445
Забайкальский край,олочинское,363,362,76630450
Забайкальский край,уровключевское,313,308,
Забайкальский край,чашиноильдиканское,306,301,
Забайкальский край,широковское,467,463,
Забайкальский край,явленское,593,583,
Забайкальский край,безречнинское,464,450,
Забайкальский край,булумское,574,564,
Забайкальский край,бурулятуйское,684,679,76632455
Забайкальский край,долгокычинское,707,683,
Забайкальский край,единенское,822,800,
Забайкальский край,мирнинское,1239,1213,
Забайкальский край,ононское,748,741,
Забайкальский край,степнинское,1655,1646,
Забайкальский край,тургинское,579,582,
Забайкальский край,уланцацыкское,346,345,
Забайкальский край,улятуйское,1003,995,76632455
Забайкальский край,уртуйское,782,766,
Забайкальский край,хадабулакское,1210,1197,
Забайкальский край,харабыркинское,416,409,
Забайкальский край,яснинское,7720,7778,
Забайкальский край,большевистское,882,860,
Забайкальский край,буйлэсанское,486,475,
Забайкальский край,верхнецасучейское,880,860,
Забайкальский край,ималкинское,513,490,
Забайкальский край,кулусутайское,610,600,
Забайкальский край,дурулгуйское,868,856,
Забайкальский край,новозоринское,698,673,
Забайкальский край,холуйбазинское,511,508,
Забайкальский край,тутхалтуйское,547,539,
Забайкальский край,нижнецасучейское,3188,3176,
Забайкальский край,чиндантское,772,770,
Забайкальский край,балягакатангарское,71,67,
Забайкальский край,зугмарское,241,232,
Забайкальский край,катаевское,761,749,
Забайкальский край,катангарское,583,573,
Забайкальский край,малетинское,2786,2748,
Забайкальский край,песчанское,740,739,
Забайкальский край,толбагинское,478,480,
Забайкальский край,устьоборское,726,715,76636457
Забайкальский край,хараузское,811,802,
Забайкальский край,хохотуйское,1460,1462,
Забайкальский край,быркинское,1082,1063,
Забайкальский край,досатуйское,1310,1297,
Забайкальский край,дуройское,737,729,
Забайкальский край,зоргольское,730,721,
Забайкальский край,молодежнинское,1374,1346,
Забайкальский край,новоцурухайтуйское,2108,2070,
Забайкальский край,погадаевское,623,604,
Забайкальский край,пограничнинское,1124,1116,
Забайкальский край,староцурухайтуйское,941,932,19620000
Забайкальский край,урулюнгуйское,739,728,
Забайкальский край,устьтасуркайское,899,881,
Забайкальский край,сретенское,6687,6624,
Забайкальский край,ботовское,427,426,
Забайкальский край,верхнекуларкинское,558,551,
Забайкальский край,верхнекуэнгинское,597,571,
Забайкальский край,дунаевское,1414,1416,
Забайкальский край,молодовское,578,564,
Забайкальский край,алиянское,492,501,
Забайкальский край,устьнаринзорское,533,524,
